source	accession	volume	family	title	element	h_cm	w_cm	l_cm	d_cm	diam_cm	n1_cm	n2_cm	n3_cm	weight_g	raw
cma	1956.32	thief	ewers_plate	Spouted Pitcher	Diameter						5.8				Diameter: 5.8 cm (2 5/16 in.); Overall: 10.8 x 18.8 cm (4 1/4 x 7 3/8 in.)
cma	1956.32	thief	ewers_plate	Spouted Pitcher	Overall						10.8	18.8			Diameter: 5.8 cm (2 5/16 in.); Overall: 10.8 x 18.8 cm (4 1/4 x 7 3/8 in.)
cma	1936.352	thief	cups_tankards	Tankard	Diameter						20.7	14.3			Diameter: 20.7 x 14.3 cm (8 1/8 x 5 5/8 in.)
cma	1971.266	thief	cups_tankards	Tankard	Diameter						17.5				Diameter: 17.5 cm (6 7/8 in.); Overall: 26.5 x 26.4 cm (10 7/16 x 10 3/8 in.)
cma	1971.266	thief	cups_tankards	Tankard	Overall						26.5	26.4			Diameter: 17.5 cm (6 7/8 in.); Overall: 26.5 x 26.4 cm (10 7/16 x 10 3/8 in.)
cma	1940.173	thief	cups_tankards	Tankard	Overall						18.8				Overall: 18.8 cm (7 3/8 in.); with handle: 17.7 cm (6 15/16 in.); without handle: 12.3 cm (4 13/16 in.)
cma	1940.173	thief	cups_tankards	Tankard	with handle						17.7				Overall: 18.8 cm (7 3/8 in.); with handle: 17.7 cm (6 15/16 in.); without handle: 12.3 cm (4 13/16 in.)
cma	1940.173	thief	cups_tankards	Tankard	without handle						12.3				Overall: 18.8 cm (7 3/8 in.); with handle: 17.7 cm (6 15/16 in.); without handle: 12.3 cm (4 13/16 in.)
cma	1943.187	thief	cups_tankards	Tankard	Overall						19.3				Overall: 19.3 cm (7 5/8 in.); with handle: 17.5 cm (6 7/8 in.); without handle: 12.5 cm (4 15/16 in.)
cma	1943.187	thief	cups_tankards	Tankard	with handle						17.5				Overall: 19.3 cm (7 5/8 in.); with handle: 17.5 cm (6 7/8 in.); without handle: 12.5 cm (4 15/16 in.)
cma	1943.187	thief	cups_tankards	Tankard	without handle						12.5				Overall: 19.3 cm (7 5/8 in.); with handle: 17.5 cm (6 7/8 in.); without handle: 12.5 cm (4 15/16 in.)
cma	1940.188	thief	cups_tankards	Tankard	with handle						17.3	16.1			with handle: 17.3 x 16.1 cm (6 13/16 x 6 5/16 in.)
cma	1940.172	thief	cups_tankards	Tankard	with handle						20.6	19.0			with handle: 20.6 x 19 cm (8 1/8 x 7 1/2 in.)
cma	1967.158	thief	cups_tankards	Tankard	Overall						21.9				Overall: 21.9 cm (8 5/8 in.); with handle: 19.4 cm (7 5/8 in.); without handle: 13.7 cm (5 3/8 in.)
cma	1967.158	thief	cups_tankards	Tankard	with handle						19.4				Overall: 21.9 cm (8 5/8 in.); with handle: 19.4 cm (7 5/8 in.); without handle: 13.7 cm (5 3/8 in.)
cma	1967.158	thief	cups_tankards	Tankard	without handle						13.7				Overall: 21.9 cm (8 5/8 in.); with handle: 19.4 cm (7 5/8 in.); without handle: 13.7 cm (5 3/8 in.)
cma	1982.111	thief	cups_tankards	Tankard	Overall						13.5	15.3	9.9		Overall: 13.5 x 15.3 x 9.9 cm (5 5/16 x 6 x 3 7/8 in.)
cma	1982.248	thief	cups_tankards	Tankard	Overall						19.1	21.8	14.3		Overall: 19.1 x 21.8 x 14.3 cm (7 1/2 x 8 9/16 x 5 5/8 in.)
cma	1940.144	thief	cups_tankards	Tankard	Overall						25.3	20.0			Overall: 25.3 x 20 cm (9 15/16 x 7 7/8 in.); without handle: 13.9 cm (5 1/2 in.)
cma	1940.144	thief	cups_tankards	Tankard	without handle						13.9				Overall: 25.3 x 20 cm (9 15/16 x 7 7/8 in.); without handle: 13.9 cm (5 1/2 in.)
cma	1952.264	thief	cups_tankards	Tankard	with handle						18.6	19.0			with handle: 18.6 x 19 cm (7 5/16 x 7 1/2 in.)
cma	1934.378	thief	cups_tankards	Tankard	with handle						20.7	21.8			with handle: 20.7 x 21.8 cm (8 1/8 x 8 9/16 in.)
cma	1919.578	thief	cups_tankards	Tankard	Overall						18.2				Overall: 18.2 cm (7 3/16 in.)
cma	1955.353	thief	cups_tankards	Tankard	Diameter of mouth						11.5				Diameter of mouth: 11.5 cm (4 1/2 in.); Overall: 16.6 cm (6 9/16 in.)
cma	1955.353	thief	cups_tankards	Tankard	Overall						16.6				Diameter of mouth: 11.5 cm (4 1/2 in.); Overall: 16.6 cm (6 9/16 in.)
cma	2015.9	thief	cups_tankards	Beaker with Frogs	Overall						13.7	12.1			Overall: 13.7 x 12.1 cm (5 3/8 x 4 3/4 in.)
cma	2015.6	thief	cups_tankards	Head Beaker	Overall						23.5	19.8			Overall: 23.5 x 19.8 cm (9 1/4 x 7 13/16 in.)
cma	1963.95	thief	cups_tankards	Hero and Animal Combat Beaker	Diameter						7.7				Diameter: 7.7 cm (3 1/16 in.); Overall: 10.1 cm (4 in.)
cma	1963.95	thief	cups_tankards	Hero and Animal Combat Beaker	Overall						10.1				Diameter: 7.7 cm (3 1/16 in.); Overall: 10.1 cm (4 in.)
cma	2015.7	thief	cups_tankards	Beaker with Frontal Figures	Overall						12.5	9.1			Overall: 12.5 x 9.1 cm (4 15/16 x 3 9/16 in.)
cma	2015.8	thief	cups_tankards	Beaker with Shells	Overall						14.6	10.2			Overall: 14.6 x 10.2 cm (5 3/4 x 4 in.)
cma	1988.67.2	thief	cups_tankards	Beaker	Diameter						10.2				Diameter: 10.2 cm (4 in.); Overall: 10.2 cm (4 in.);
cma	1988.67.2	thief	cups_tankards	Beaker	Overall						10.2				Diameter: 10.2 cm (4 in.); Overall: 10.2 cm (4 in.);
cma	1983.189	thief	cups_tankards	Beaker	Overall						15.2	12.0			Overall: 15.2 x 12 cm (6 x 4 3/4 in.)
cma	1955.70	thief	cups_tankards	Marriage Beaker	Overall						10.2	7.4			Overall: 10.2 x 7.4 cm (4 x 2 15/16 in.)
cma	1965.26	thief	cups_tankards	Beaker 	Overall						14.0	9.3			Overall: 14 x 9.3 cm (5 1/2 x 3 11/16 in.)
cma	1991.15	thief	cups_tankards	Tall Beaker with Prunts (Stangenglas)	Overall						25.9				Overall: 25.9 cm (10 3/16 in.)
cma	1960.43	thief	cups_tankards	Wine Beaker (Gu)	Diameter						14.5				Diameter: 14.5 cm (5 11/16 in.); Overall: 26.9 cm (10 9/16 in.)
cma	1960.43	thief	cups_tankards	Wine Beaker (Gu)	Overall						26.9				Diameter: 14.5 cm (5 11/16 in.); Overall: 26.9 cm (10 9/16 in.)
cma	1948.233	thief	cups_tankards	"Beaker (""Welcome Glass"") with Arms and Inscriptions"	Overall						30.7	13.1			Overall: 30.7 x 13.1 cm (12 1/16 x 5 3/16 in.)
cma	1950.573	thief	cups_tankards	Covered Beaker	Diameter						23.5	10.2			Diameter: 23.5 x 10.2 cm (9 1/4 x 4 in.)
cma	1991.19	thief	cups_tankards	Beaker	Overall						12.6				Overall: 12.6 cm (4 15/16 in.)
cma	1948.232	thief	cups_tankards	Beaker (Humpen)	Overall						26.1	11.8			Overall: 26.1 x 11.8 cm (10 1/4 x 4 5/8 in.)
cma	1950.573.a	thief	cups_tankards	Beaker	Diameter						23.5	10.2			Diameter: 23.5 x 10.2 cm (9 1/4 x 4 in.)
cma	1948.234.a	thief	cups_tankards	Beaker	Overall						36.9	10.4			Overall: 36.9 x 10.4 cm (14 1/2 x 4 1/8 in.)
cma	1950.573.b	thief	cups_tankards	Cover for a Beaker	Diameter						23.5	10.2			Diameter: 23.5 x 10.2 cm (9 1/4 x 4 in.)
cma	1915.541	thief	cups_tankards	Bell Beaker	Overall						9.3				Overall: 9.3 cm (3 11/16 in.)
cma	1948.234	thief	cups_tankards	Covered Beaker (Humpen)	Overall						36.9	10.4			Overall: 36.9 x 10.4 cm (14 1/2 x 4 1/8 in.)
cma	1919.868	thief	cups_tankards	Beaker	Overall						9.0	7.7			Overall: 9 x 7.7 cm (3 9/16 x 3 1/16 in.)
cma	1956.11	thief	ewers_plate	Luxury Ewer Extending Good Fortune to the Owner	Diameter						26.6				Diameter: 26.6 cm (10 1/2 in.); Overall: 37.9 cm (14 15/16 in.); Diameter of base: 14.5 cm (5 11/16 in.)
cma	1956.11	thief	ewers_plate	Luxury Ewer Extending Good Fortune to the Owner	Overall						37.9				Diameter: 26.6 cm (10 1/2 in.); Overall: 37.9 cm (14 15/16 in.); Diameter of base: 14.5 cm (5 11/16 in.)
cma	1956.11	thief	ewers_plate	Luxury Ewer Extending Good Fortune to the Owner	Diameter of base						14.5				Diameter: 26.6 cm (10 1/2 in.); Overall: 37.9 cm (14 15/16 in.); Diameter of base: 14.5 cm (5 11/16 in.)
cma	1980.183	thief	ewers_plate	Ewer (aiguière)	Overall						24.6	11.6	9.9		Overall: 24.6 x 11.6 x 9.9 cm (9 11/16 x 4 9/16 x 3 7/8 in.)
cma	1943.181	thief	ewers_plate	Wine Ewer	Overall						30.5	15.6			Overall: 30.5 x 15.6 cm (12 x 6 1/8 in.)
cma	1945.27	thief	ewers_plate	Twelve-sided Ewer with Sphinxes and Human-Headed Inscription	Overall						44.8				Overall: 44.8 cm (17 5/8 in.)
cma	1957.497	thief	ewers_plate	Ewer (Pitcher) with Game, Seafood, and Wine Scenes	Overall						40.0	14.3			Overall: 40 x 14.3 cm (15 3/4 x 5 5/8 in.)
cma	1990.17	thief	ewers_plate	Ewer (Shigigata Suibyō)	Overall						27.0	22.0			Overall: 27 x 22 cm (10 5/8 x 8 11/16 in.)
cma	1991.58	thief	ewers_plate	Water Ewer for Rituals (Kundika)	Overall						39.5				Overall: 39.5 cm (15 9/16 in.)
cma	1944.235	thief	ewers_plate	Ceremonial Spittoon or Basin	Diameter						31.8				Diameter: 31.8 cm (12 1/2 in.)
cma	1985.112	home	cradles_beds	Basin with Inscribed Figures and Calligraphy	Overall						17.0				Overall: 17 cm (6 11/16 in.); Diameter of mouth with rim: 21.7 cm (8 9/16 in.)
cma	1985.112	home	cradles_beds	Basin with Inscribed Figures and Calligraphy	Diameter of mouth with rim						21.7				Overall: 17 cm (6 11/16 in.); Diameter of mouth with rim: 21.7 cm (8 9/16 in.)
cma	2020.205	thief	ewers_plate	Bidri Basin	Diameter						34.5				Diameter: 34.5 cm (13 9/16 in.); height: 17 cm (6 11/16 in.)
cma	2020.205	thief	ewers_plate	Bidri Basin	height						17.0				Diameter: 34.5 cm (13 9/16 in.); height: 17 cm (6 11/16 in.)
cma	1991.8	thief	ewers_plate	Shallow Basin Supported by a Bird (Bian)	Overall						23.3				Overall: 23.3 cm (9 3/16 in.); Diameter of base: 18.3 cm (7 3/16 in.)
cma	1991.8	thief	ewers_plate	Shallow Basin Supported by a Bird (Bian)	Diameter of base						18.3				Overall: 23.3 cm (9 3/16 in.); Diameter of base: 18.3 cm (7 3/16 in.)
cma	1955.69	thief	ewers_plate	Basin	Overall						31.9	38.5			Overall: 31.9 x 38.5 cm (12 9/16 x 15 3/16 in.)
cma	1983.118	thief	ewers_plate	Basin	Diameter						7.4	37.8			Diameter: 7.4 x 37.8 cm (2 15/16 x 14 7/8 in.)
cma	1930.739	thief	reliquaries_altar	Arm Reliquary of the Apostles	Overall						51.0	14.0	9.2		Overall: 51 x 14 x 9.2 cm (20 1/16 x 5 1/2 x 3 5/8 in.)
cma	1930.505	thief	reliquaries_altar	"Monstrance with the ""Paten of Saint Bernward"""	Overall						34.5	15.9	14.0		Overall: 34.5 x 15.9 x 14 cm (13 9/16 x 6 1/4 x 5 1/2 in.); Part 1: 13.5 cm (5 5/16 in.); Part 2: 34.3 cm (13 1/2 in.)
cma	1930.505	thief	reliquaries_altar	"Monstrance with the ""Paten of Saint Bernward"""	Part 1						13.5				Overall: 34.5 x 15.9 x 14 cm (13 9/16 x 6 1/4 x 5 1/2 in.); Part 1: 13.5 cm (5 5/16 in.); Part 2: 34.3 cm (13 1/2 in.)
cma	1930.505	thief	reliquaries_altar	"Monstrance with the ""Paten of Saint Bernward"""	Part 2						34.3				Overall: 34.5 x 15.9 x 14 cm (13 9/16 x 6 1/4 x 5 1/2 in.); Part 1: 13.5 cm (5 5/16 in.); Part 2: 34.3 cm (13 1/2 in.)
cma	1999.237	thief	reliquaries_altar	Phylactery (Reliquary Penant)	Diameter						3.2				Diameter: 3.2 cm (1 1/4 in.); Overall: 7.8 cm (3 1/16 in.)
cma	1999.237	thief	reliquaries_altar	Phylactery (Reliquary Penant)	Overall						7.8				Diameter: 3.2 cm (1 1/4 in.); Overall: 7.8 cm (3 1/16 in.)
cma	1932.422	thief	reliquaries_altar	Reliquary in Purse Form	Overall						17.2	13.4	7.7		Overall: 17.2 x 13.4 x 7.7 cm (6 3/4 x 5 1/4 x 3 1/16 in.)
cma	1983.208	thief	reliquaries_altar	Double-Arm Reliquary Cross	Overall						10.5	5.3	1.5		Overall: 10.5 x 5.3 x 1.5 cm (4 1/8 x 2 1/16 x 9/16 in.); Former: 11.5 cm (4 1/2 in.)
cma	1983.208	thief	reliquaries_altar	Double-Arm Reliquary Cross	Former						11.5				Overall: 10.5 x 5.3 x 1.5 cm (4 1/8 x 2 1/16 x 9/16 in.); Former: 11.5 cm (4 1/2 in.)
cma	1950.574	thief	reliquaries_altar	Plaque: Seated Prophet from a Reliquary Shrine	Average						9.0	5.7	0.3		Average: 9 x 5.7 x 0.3 cm (3 9/16 x 2 1/4 x 1/8 in.)
cma	1950.574.c	thief	reliquaries_altar	Plaque with Seated Prophet from a Reliquary Shrine: Achapias	Overall						8.9	5.9	0.3		Overall: 8.9 x 5.9 x 0.3 cm (3 1/2 x 2 5/16 x 1/8 in.)
cma	1950.574.d	thief	reliquaries_altar	Plaque with Seated Prophet from a Reliquary Shrine: Osea (Ho	Overall						9.0	5.9	0.3		Overall: 9 x 5.9 x 0.3 cm (3 9/16 x 2 5/16 x 1/8 in.)
cma	1950.574.b	thief	reliquaries_altar	Plaque with Seated Prophet from a Reliquary Shrine: Heliseus	Overall						8.7	5.9	0.3		Overall: 8.7 x 5.9 x 0.3 cm (3 7/16 x 2 5/16 x 1/8 in.)
cma	1961.27	thief	reliquaries_altar	Plaque from a Reliquary Shrine	Overall						2.7	7.2			Overall: 2.7 x 7.2 cm (1 1/16 x 2 13/16 in.)
cma	1953.274	thief	reliquaries_altar	Plaque from a Reliquary Shrine	Overall						2.7	3.7			Overall: 2.7 x 3.7 cm (1 1/16 x 1 7/16 in.)
cma	1950.574.a	thief	reliquaries_altar	Plaque: Seated Prophet from a Reliquary Shrine: Esaias (Isai	Overall						9.0	5.7	0.3		Overall: 9 x 5.7 x 0.3 cm (3 9/16 x 2 1/4 x 1/8 in.)
cma	1978.26	home	tables_boards	Frame for a Portable Reliquary Icon	Overall						66.7	51.3	25.3		Overall: 66.7 x 51.3 x 25.3 cm (26 1/4 x 20 3/16 x 9 15/16 in.)
cma	1953.638	thief	reliquaries_altar	Plaque from a Reliquary Shrine	Overall						3.2	6.6			Overall: 3.2 x 6.6 cm (1 1/4 x 2 5/8 in.)
cma	1957.502	thief	reliquaries_altar	Plaque from a Reliquary Shrine	Overall						2.7	6.1			Overall: 2.7 x 6.1 cm (1 1/16 x 2 3/8 in.)
cma	1952.89	thief	reliquaries_altar	Reliquary of the True Cross	Overall						44.0	31.0	4.7		Overall: 44 x 31 x 4.7 cm (17 5/16 x 12 3/16 x 1 7/8 in.)
cma	1978.161	thief	reliquaries_altar	Reliquary	Overall						36.0	17.8			Overall: 36 x 17.8 cm (14 3/16 x 7 in.)
cma	1950.378	thief	reliquaries_altar	Chalice from the Beth Misona Treasure	Overall						17.0	14.2			Overall: 17 x 14.2 cm (6 11/16 x 5 9/16 in.)
cma	1990.3.1	thief	reliquaries_altar	Chalice	Overall						24.6				Overall: 24.6 cm (9 11/16 in.)
cma	1990.3	thief	reliquaries_altar	Chalice and Paten	Overall						24.6				Overall: 24.6 cm (9 11/16 in.)
cma	1950.380	thief	reliquaries_altar	Chalice from the Beth Misona Treasure	Overall						17.0	14.7			Overall: 17 x 14.7 cm (6 11/16 x 5 13/16 in.)
cma	1950.379	thief	reliquaries_altar	Chalice from the Beth Misona Treasure	Overall						17.1	14.9			Overall: 17.1 x 14.9 cm (6 3/4 x 5 7/8 in.)
cma	1966.15	thief	reliquaries_altar	Chalice	Overall						29.7	15.9			Overall: 29.7 x 15.9 cm (11 11/16 x 6 1/4 in.)
cma	1984.40	thief	reliquaries_altar	Chalice	Overall						22.0				Overall: 22 cm (8 11/16 in.)
cma	1978.162	thief	reliquaries_altar	Chalice	Diameter						10.4				Diameter: 10.4 cm (4 1/8 in.); Overall: 28.6 x 20.2 cm (11 1/4 x 7 15/16 in.)
cma	1978.162	thief	reliquaries_altar	Chalice	Overall						28.6	20.2			Diameter: 10.4 cm (4 1/8 in.); Overall: 28.6 x 20.2 cm (11 1/4 x 7 15/16 in.)
cma	1923.964	thief	reliquaries_altar	Chalice (?)	Overall						8.0	9.0			Overall: 8 x 9 cm (3 1/8 x 3 9/16 in.)
cma	1949.157.a	thief	reliquaries_altar	Censer	Overall						23.8	14.3			Overall: 23.8 x 14.3 cm (9 3/8 x 5 5/8 in.)
cma	1949.157.b	thief	reliquaries_altar	Censer	Overall						23.8	14.3			Overall: 23.8 x 14.3 cm (9 3/8 x 5 5/8 in.)
cma	1949.157	thief	reliquaries_altar	Censer	Overall						23.8	14.3			Overall: 23.8 x 14.3 cm (9 3/8 x 5 5/8 in.)
cma	1931.65	thief	reliquaries_altar	Monstrance with a Relic of Saint Sebastian	Overall						47.0				Overall: 47 cm (18 1/2 in.)
cma	1962.150	thief	ewers_plate	Dish with King Hormizd II or Hormizd III Hunting Lions	Overall						4.6	20.8			Overall: 4.6 x 20.8 cm (1 13/16 x 8 3/16 in.)
cma	1935.145	thief	cups_tankards	Two-Handled Cup and Cover	Overall						23.9	32.4			Overall: 23.9 x 32.4 cm (9 7/16 x 12 3/4 in.)
cma	1930.232	thief	jewelry_crowns	Ornamental Brooch	Overall						5.1	4.8	1.6		Overall: 5.1 x 4.8 x 1.6 cm (2 x 1 7/8 x 5/8 in.)
cma	1930.231	thief	jewelry_crowns	Ornamental Brooch	Overall						5.4	3.8	2.4		Overall: 5.4 x 3.8 x 2.4 cm (2 1/8 x 1 1/2 x 15/16 in.)
cma	1930.234	thief	jewelry_crowns	Ornamental Brooch	Overall						4.9	4.8	1.7		Overall: 4.9 x 4.8 x 1.7 cm (1 15/16 x 1 7/8 x 11/16 in.)
cma	1930.233	thief	jewelry_crowns	Ornamental Brooch	Overall						6.0	2.9	1.1		Overall: 6 x 2.9 x 1.1 cm (2 3/8 x 1 1/8 x 7/16 in.)
cma	1930.230	thief	jewelry_crowns	Ornamental Brooch	Overall						5.3	5.3	1.6		Overall: 5.3 x 5.3 x 1.6 cm (2 1/16 x 2 1/16 x 5/8 in.)
cma	1930.235	thief	jewelry_crowns	Ornamental Brooch	Overall						1.0	2.0	0.8		Overall: 1 x 2 x 0.8 cm (3/8 x 13/16 x 5/16 in.)
cma	1930.237	thief	jewelry_crowns	Ornamental Brooch	Overall						5.7	3.2	2.2		Overall: 5.7 x 3.2 x 2.2 cm (2 1/4 x 1 1/4 x 7/8 in.)
cma	1930.238	thief	jewelry_crowns	Ornamental Brooch	Overall						5.1	3.4	2.2		Overall: 5.1 x 3.4 x 2.2 cm (2 x 1 5/16 x 7/8 in.)
cma	1930.236	thief	jewelry_crowns	Ornamental Brooch	Overall						2.7	2.6	0.7		Overall: 2.7 x 2.6 x 0.7 cm (1 1/16 x 1 x 1/4 in.)
cma	2009.344	thief	jewelry_crowns	Brooch in the Form of a Six-Pointed Star	Diameter						7.7				Diameter: 7.7 cm (3 1/16 in.)
cma	2009.359	thief	jewelry_crowns	Pendant Brooch	Overall						6.0	3.0	1.0		Overall: 6 x 3 x 1 cm (2 3/8 x 1 3/16 x 3/8 in.)
cma	1961.401	thief	jewelry_crowns	Brooch (Element of Garment Clasp)	Diameter						2.9				Diameter: 2.9 cm (1 1/8 in.)
cma	2007.163	arch	corbels_bosses	Filigree Disk Brooch with Central Boss	Overall						4.2	4.3	1.8		Overall: 4.2 x 4.3 x 1.8 cm (1 5/8 x 1 11/16 x 11/16 in.)
cma	1961.403	thief	jewelry_crowns	Brooch (Element of Garment Clasp)	Diameter						2.0				Diameter: 2 cm (13/16 in.)
cma	1961.404	thief	jewelry_crowns	Brooch (Element of Garment Clasp)	Diameter						1.6				Diameter: 1.6 cm (5/8 in.)
cma	1961.400	thief	jewelry_crowns	Brooch (Element of Garment Clasp)	Diameter						2.6				Diameter: 2.6 cm (1 in.)
cma	1961.402	thief	jewelry_crowns	Brooch (Element of Garment Clasp)	Diameter						1.8				Diameter: 1.8 cm (11/16 in.)
cma	1918.932	thief	jewelry_crowns	Brooch	Diameter						3.2				Diameter: 3.2 cm (1 1/4 in.)
cma	1930.239	thief	jewelry_crowns	Ornamental Brooch	Overall						3.9	3.8	1.9		Overall: 3.9 x 3.8 x 1.9 cm (1 9/16 x 1 1/2 x 3/4 in.)
cma	1964.448	thief	jewelry_crowns	Dragon Fly Brooch	Overall						7.7	9.7			Overall: 7.7 x 9.7 cm (3 1/16 x 3 13/16 in.)
cma	1999.9	thief	jewelry_crowns	Fibula with Solar Design	Overall						15.4	11.2			Overall: 15.4 x 11.2 cm (6 1/16 x 4 7/16 in.)
cma	2011.410	thief	jewelry_crowns	Pendant Brooch	Overall						7.0	4.2	0.5		Overall: 7 x 4.2 x 0.5 cm (2 3/4 x 1 5/8 x 3/16 in.)
cma	1990.160	thief	jewelry_crowns	Crocodile Pendant	Overall						6.5	5.5	4.4		Overall: 6.5 x 5.5 x 4.4 cm (2 9/16 x 2 3/16 x 1 3/4 in.)
cma	1939.509	thief	jewelry_crowns	Pendant	Overall						7.4	5.2	5.2		Overall: 7.4 x 5.2 x 5.2 cm (2 15/16 x 2 1/16 x 2 1/16 in.)
cma	1946.80	thief	jewelry_crowns	Figural Pendant	Overall						7.8	5.3	2.3		Overall: 7.8 x 5.3 x 2.3 cm (3 1/16 x 2 1/16 x 7/8 in.)
cma	1926.428	thief	jewelry_crowns	Pendant with the Virgin and Child	Overall						19.8	17.0	3.2		Overall: 19.8 x 17 x 3.2 cm (7 13/16 x 6 11/16 x 1 1/4 in.)
cma	1994.98.1	thief	jewelry_crowns	Octagonal Pendant	Overall						9.7	9.4	1.7		Overall: 9.7 x 9.4 x 1.7 cm (3 13/16 x 3 11/16 x 11/16 in.)
cma	1954.602	thief	jewelry_crowns	Pendant: Face	Overall						7.6	5.0			Overall: 7.6 x 5 cm (3 x 1 15/16 in.)
cma	1952.265	thief	jewelry_crowns	Pendant: Crocodile	Overall						4.9				Overall: 4.9 cm (1 15/16 in.)
cma	2015.1	thief	jewelry_crowns	Figural Pendant	Overall						29.4	16.2	1.0		Overall: 29.4 x 16.2 x 1 cm (11 9/16 x 6 3/8 x 3/8 in.)
cma	1989.39	thief	jewelry_crowns	Pendant	Overall						5.1	2.3			Overall: 5.1 x 2.3 cm (2 x 7/8 in.)
cma	2015.11	thief	jewelry_crowns	Feline Pendant	Overall						3.4	3.0			Overall: 3.4 x 3 cm (1 5/16 x 1 3/16 in.)
cma	1998.1	thief	jewelry_crowns	Animal-Headed Figure Pendant	Overall						10.5	9.8	2.0		Overall: 10.5 x 9.8 x 2 cm (4 1/8 x 3 7/8 x 13/16 in.)
cma	1935.310	thief	jewelry_crowns	Disk Pendant (akrafokɔnmu)	Diameter						9.8				Diameter: 9.8 cm (3 7/8 in.); Overall: 1.3 cm (1/2 in.)
cma	1935.310	thief	jewelry_crowns	Disk Pendant (akrafokɔnmu)	Overall						1.3				Diameter: 9.8 cm (3 7/8 in.); Overall: 1.3 cm (1/2 in.)
cma	1952.118	thief	jewelry_crowns	Pendant: Face in Crescent	Overall						7.0	7.4			Overall: 7 x 7.4 cm (2 3/4 x 2 15/16 in.)
cma	1965.466	thief	jewelry_crowns	Bird Pendant	Overall						8.1	6.3	3.6		Overall: 8.1 x 6.3 x 3.6 cm (3 3/16 x 2 1/2 x 1 7/16 in.)
cma	1952.325	thief	jewelry_crowns	Pendant	Overall						7.5	4.2			Overall: 7.5 x 4.2 cm (2 15/16 x 1 5/8 in.)
cma	1946.223	thief	jewelry_crowns	Bird Pendant	Overall						10.6	12.7	2.5		Overall: 10.6 x 12.7 x 2.5 cm (4 3/16 x 5 x 1 in.)
cma	1943.289	thief	jewelry_crowns	Bird Pendant	Overall						5.6	6.5	2.0		Overall: 5.6 x 6.5 x 2 cm (2 3/16 x 2 9/16 x 13/16 in.)
cma	1943.290	thief	jewelry_crowns	Lobster Pendant	Overall						8.3	5.8			Overall: 8.3 x 5.8 cm (3 1/4 x 2 5/16 in.)
cma	1999.249	thief	jewelry_crowns	Pendant of a Bird (Rooster?)	Overall						5.0	9.0			Overall: 5 x 9 cm (1 15/16 x 3 9/16 in.)
cma	1948.18	thief	jewelry_crowns	Animal-Headed Figure Pendant	Overall						8.7	9.0	3.1		Overall: 8.7 x 9 x 3.1 cm (3 7/16 x 3 9/16 x 1 1/4 in.)
cma	1947.508	thief	jewelry_crowns	Pendant Triptych with an Onyx Cameo of the Nativity	Overall						5.8	2.0			Overall: 5.8 x 2 cm (2 5/16 x 13/16 in.); Part 1: 4.5 x 3.5 cm (1 3/4 x 1 3/8 in.)
cma	1947.508	thief	jewelry_crowns	Pendant Triptych with an Onyx Cameo of the Nativity	Part 1						4.5	3.5			Overall: 5.8 x 2 cm (2 5/16 x 13/16 in.); Part 1: 4.5 x 3.5 cm (1 3/4 x 1 3/8 in.)
cma	1939.514	thief	jewelry_crowns	Animal-Headed Figure Pendant	Overall						5.0	4.2	1.3		Overall: 5 x 4.2 x 1.3 cm (1 15/16 x 1 5/8 x 1/2 in.)
cma	1966.515.a	thief	jewelry_crowns	Pendant	Overall						7.4	4.8			Overall: 7.4 x 4.8 cm (2 15/16 x 1 7/8 in.)
cma	1944.290	thief	jewelry_crowns	Disk Pendant (akrafokɔnmu)	Overall						7.0	7.6	1.6		Overall: 7 x 7.6 x 1.6 cm (2 3/4 x 3 x 5/8 in.)
cma	1998.3	thief	jewelry_crowns	Figure Pendant	Overall						6.2	6.1	2.5		Overall: 6.2 x 6.1 x 2.5 cm (2 7/16 x 2 3/8 x 1 in.)
cma	1956.669	thief	jewelry_crowns	Bird Pendant	Overall						11.1	4.3	3.5		Overall: 11.1 x 4.3 x 3.5 cm (4 3/8 x 1 11/16 x 1 3/8 in.)
cma	1987.1	thief	jewelry_crowns	Pendant	Overall						3.5	2.9	2.7		Overall: 3.5 x 2.9 x 2.7 cm (1 3/8 x 1 1/8 x 1 1/16 in.)
cma	1951.442	thief	jewelry_crowns	Double Bird-Headed Figure Pendant	Overall						7.2	9.4			Overall: 7.2 x 9.4 cm (2 13/16 x 3 11/16 in.)
cma	1948.419	thief	jewelry_crowns	Collar with Medallion and Pendant	Diameter of central pendant						4.2				Diameter of central pendant: 4.2 cm (1 5/8 in.); Chain: 40.7 cm (16 in.)
cma	1948.419	thief	jewelry_crowns	Collar with Medallion and Pendant	Chain						40.7				Diameter of central pendant: 4.2 cm (1 5/8 in.); Chain: 40.7 cm (16 in.)
cma	1917.1043	thief	seals_signets	Seal	Diameter						2.8				Diameter: 2.8 cm (1 1/8 in.); Overall: 2.4 cm (15/16 in.)
cma	1917.1043	thief	seals_signets	Seal	Overall						2.4				Diameter: 2.8 cm (1 1/8 in.); Overall: 2.4 cm (15/16 in.)
cma	1917.1039	thief	seals_signets	Seal	Overall						1.5				Overall: 1.5 cm (9/16 in.); Base: 1 x 1 cm (3/8 x 3/8 in.)
